funcPK,equipePK,dataPK,cargoPK,salario,quantidadeLancamentos
163,4,430,77,7949.62,1
125,3,430,113,6151.17,1
147,2,461,64,1559.94,1
124,2,461,329,8102.77,1
175,1,461,328,2532.51,1
171,1,461,245,7882.7,1
148,2,461,65,4404.59,1
5,2,461,112,2226.66,1
128,1,461,341,6157.04,1
82,2,461,43,1585.51,1
28,1,461,253,1594.02,1
46,1,461,390,9880.16,1
91,2,461,233,10931.47,1
176,2,461,241,2005.49,1
172,1,461,351,14218.28,1
155,1,461,121,2002.57,1
19,2,461,223,1778.26,1
94,1,461,394,2505.1,1
26,2,461,350,9162.46,1
55,2,461,313,3215.53,1
29,1,461,62,4128.44,1
181,1,461,249,11082.75,1
118,1,461,169,1741.33,1
174,1,461,183,14734.1,1
141,1,461,63,10162.84,1
188,1,461,386,14995.02,1
112,2,461,419,4320.96,1
34,1,461,16,1633.22,1
69,1,461,68,4256.5,1
62,1,461,422,5297.77,1
190,2,461,254,4083.85,1
17,2,461,2,5161.85,1
10,2,461,395,5545.2,1
199,2,461,116,4703.6,1
76,1,461,383,4875.68,1
106,2,461,234,9611.98,1
179,1,461,12,21059.63,1
111,2,461,396,10078.44,1
43,1,461,74,10589.74,1
173,2,461,53,6579.73,1
183,2,461,240,23969.94,1
53,2,461,229,3635.55,1
42,1,461,177,12777.09,1
116,2,461,343,5859.58,1
30,2,461,408,17965.17,1
66,1,461,115,3051.27,1
35,2,461,412,1793.43,1
195,2,461,306,14363.61,1
104,2,461,36,14184.62,1
73,1,461,163,2068.1,1
48,1,461,270,14992.14,1
33,1,461,27,9169.9,1
135,5,461,94,1797.28,1
184,3,461,69,10199.72,1
196,3,461,125,4478.12,1
78,5,461,427,1818.43,1
20,5,461,10,1997.42,1
88,3,461,87,11291.45,1
39,3,461,52,4182.55,1
22,3,461,176,4171.08,1
79,4,461,142,2581.24,1
37,5,461,323,4496.08,1
152,3,461,380,4052.34,1
67,5,461,40,1678.4,1
192,3,461,324,19049.82,1
97,3,461,137,7795.87,1
120,5,461,303,9841.55,1
122,4,461,328,1580.93,1
74,4,461,334,1984.86,1
137,4,461,17,12079.93,1
4,5,461,3,10498.14,1
110,3,461,422,10081.19,1
160,4,461,54,12717.71,1
40,4,461,473,6637.9,1
121,3,461,181,1707.51,1
149,5,461,171,17351.46,1
90,5,461,11,8180.52,1
189,5,461,416,6686.45,1
36,3,461,13,3334.71,1
156,3,461,419,5960.95,1
11,3,461,8,6907.06,1
89,3,461,149,7338.25,1
185,3,461,146,5560.16,1
169,3,461,471,10260.88,1
15,3,461,335,4543.46,1
168,5,461,252,14688.97,1
56,4,461,414,11613.92,1
198,3,461,80,4695.24,1
59,5,461,50,5383.27,1
6,5,461,44,5171.52,1
178,4,461,330,26470.39,1
64,5,461,257,4420.97,1
146,5,461,479,8654.24,1
58,4,461,248,11131.02,1
140,3,461,417,17017.5,1
109,3,461,155,5362.41,1
151,5,461,331,2148.44,1
139,4,461,70,1901.47,1
197,5,461,254,4262.23,1
130,5,461,245,4507.96,1
2,3,461,463,1668.94,1
131,3,461,326,9628.82,1
200,5,461,318,10631.74,1
85,3,461,58,13282.6,1
119,5,461,74,6850.11,1
9,3,461,72,13083.56,1
38,5,461,139,3434.05,1
7,5,461,431,7232.49,1
65,3,461,311,4416.36,1
123,5,461,183,9786.13,1
163,4,461,77,7949.62,1
125,3,461,113,6151.17,1
147,2,491,64,1559.94,1
124,2,491,329,8102.77,1
175,1,491,328,2532.51,1
171,1,491,245,7882.7,1
148,2,491,65,4404.59,1
5,2,491,112,2226.66,1
128,1,491,341,6157.04,1
82,2,491,43,1585.51,1
28,1,491,253,1594.02,1
46,1,491,390,9880.16,1
91,2,491,233,10931.47,1
176,2,491,241,2005.49,1
172,1,491,351,14218.28,1
155,1,491,121,2002.57,1
19,2,491,223,1778.26,1
94,1,491,394,2505.1,1
26,2,491,350,9162.46,1
55,2,491,313,3215.53,1
29,1,491,62,4128.44,1
181,1,491,249,11082.75,1
118,1,491,169,1741.33,1
174,1,491,183,14734.1,1
141,1,491,63,10162.84,1
188,1,491,386,14995.02,1
112,2,491,419,4320.96,1
34,1,491,16,1633.22,1
69,1,491,68,4256.5,1
62,1,491,422,5297.77,1
190,2,491,254,4083.85,1
17,2,491,2,5161.85,1
10,2,491,395,5545.2,1
199,2,491,116,4703.6,1
76,1,491,383,4875.68,1
106,2,491,234,9611.98,1
179,1,491,12,21059.63,1
111,2,491,396,10078.44,1
43,1,491,74,10589.74,1
173,2,491,53,6579.73,1
183,2,491,240,23969.94,1
53,2,491,229,3635.55,1
42,1,491,177,12777.09,1
116,2,491,343,5859.58,1
30,2,491,408,17965.17,1
66,1,491,115,3051.27,1
35,2,491,412,1793.43,1
195,2,491,306,14363.61,1
104,2,491,36,14184.62,1
73,1,491,163,2068.1,1
48,1,491,270,14992.14,1
33,1,491,27,9169.9,1
135,5,491,94,1797.28,1
184,3,491,69,10199.72,1
196,3,491,125,4478.12,1
78,5,491,427,1818.43,1
20,5,491,10,1997.42,1
88,3,491,87,11291.45,1
39,3,491,52,4182.55,1
22,3,491,176,4171.08,1
79,4,491,142,2581.24,1
37,5,491,323,4496.08,1
152,3,491,380,4052.34,1
67,5,491,40,1678.4,1
192,3,491,324,19049.82,1
97,3,491,137,7795.87,1
120,5,491,303,9841.55,1
122,4,491,328,1580.93,1
74,4,491,334,1984.86,1
137,4,491,17,12079.93,1
4,5,491,3,10498.14,1
110,3,491,422,10081.19,1
160,4,491,54,12717.71,1
40,4,491,473,6637.9,1
121,3,491,181,1707.51,1
149,5,491,171,17351.46,1
90,5,491,11,8180.52,1
189,5,491,416,6686.45,1
36,3,491,13,3334.71,1
156,3,491,419,5960.95,1
11,3,491,8,6907.06,1
89,3,491,149,7338.25,1
185,3,491,146,5560.16,1
169,3,491,471,10260.88,1
15,3,491,335,4543.46,1
168,5,491,252,14688.97,1
56,4,491,414,11613.92,1
198,3,491,80,4695.24,1
59,5,491,50,5383.27,1
6,5,491,44,5171.52,1
178,4,491,330,26470.39,1
64,5,491,257,4420.97,1
146,5,491,479,8654.24,1
58,4,491,248,11131.02,1
140,3,491,417,17017.5,1
109,3,491,155,5362.41,1
151,5,491,331,2148.44,1
139,4,491,70,1901.47,1
197,5,491,254,4262.23,1
130,5,491,245,4507.96,1
2,3,491,463,1668.94,1
131,3,491,326,9628.82,1
200,5,491,318,10631.74,1
85,3,491,58,13282.6,1
119,5,491,74,6850.11,1
9,3,491,72,13083.56,1
38,5,491,139,3434.05,1
7,5,491,431,7232.49,1
65,3,491,311,4416.36,1
123,5,491,183,9786.13,1
163,4,491,77,7949.62,1
125,3,491,113,6151.17,1
147,2,522,64,1559.94,1
124,2,522,329,8102.77,1
175,1,522,328,2532.51,1
171,1,522,245,7882.7,1
148,2,522,65,4404.59,1
5,2,522,112,2226.66,1
128,1,522,341,6157.04,1
82,2,522,43,1585.51,1
28,1,522,253,1594.02,1
46,1,522,390,9880.16,1
91,2,522,233,10931.47,1
176,2,522,241,2005.49,1
172,1,522,351,14218.28,1
155,1,522,121,2002.57,1
19,2,522,223,1778.26,1
94,1,522,394,2505.1,1
26,2,522,350,9162.46,1
55,2,522,313,3215.53,1
29,1,522,62,4128.44,1
181,1,522,249,11082.75,1
118,1,522,169,1741.33,1
174,1,522,183,14734.1,1
141,1,522,63,10162.84,1
188,1,522,386,14995.02,1
112,2,522,419,4320.96,1
34,1,522,16,1633.22,1
69,1,522,68,4256.5,1
62,1,522,422,5297.77,1
190,2,522,254,4083.85,1
17,2,522,2,5161.85,1
10,2,522,395,5545.2,1
199,2,522,116,4703.6,1
76,1,522,383,4875.68,1
106,2,522,234,9611.98,1
179,1,522,12,21059.63,1
111,2,522,396,10078.44,1
43,1,522,74,10589.74,1
173,2,522,53,6579.73,1
183,2,522,240,23969.94,1
53,2,522,229,3635.55,1
42,1,522,177,12777.09,1
116,2,522,343,5859.58,1
30,2,522,408,17965.17,1
66,1,522,115,3051.27,1
35,2,522,412,1793.43,1
195,2,522,306,14363.61,1
104,2,522,36,14184.62,1
73,1,522,163,2068.1,1
48,1,522,270,14992.14,1
33,1,522,27,9169.9,1
135,5,522,94,1797.28,1
184,3,522,69,10199.72,1
196,3,522,125,4478.12,1
78,5,522,427,1818.43,1
20,5,522,10,1997.42,1
88,3,522,87,11291.45,1
39,3,522,52,4182.55,1
22,3,522,176,4171.08,1
79,4,522,142,2581.24,1
37,5,522,323,4496.08,1
152,3,522,380,4052.34,1
67,5,522,40,1678.4,1
192,3,522,324,19049.82,1
97,3,522,137,7795.87,1
120,5,522,303,9841.55,1
122,4,522,328,1580.93,1
74,4,522,334,1984.86,1
137,4,522,17,12079.93,1
4,5,522,3,10498.14,1
110,3,522,422,10081.19,1
160,4,522,54,12717.71,1
40,4,522,473,6637.9,1
121,3,522,181,1707.51,1
149,5,522,171,17351.46,1
90,5,522,11,8180.52,1
189,5,522,416,6686.45,1
36,3,522,13,3334.71,1
156,3,522,419,5960.95,1
11,3,522,8,6907.06,1
89,3,522,149,7338.25,1
185,3,522,146,5560.16,1
169,3,522,471,10260.88,1
15,3,522,335,4543.46,1
168,5,522,252,14688.97,1
56,4,522,414,11613.92,1
198,3,522,80,4695.24,1
59,5,522,50,5383.27,1
6,5,522,44,5171.52,1
178,4,522,330,26470.39,1
64,5,522,257,4420.97,1
146,5,522,479,8654.24,1
58,4,522,248,11131.02,1
140,3,522,417,17017.5,1
109,3,522,155,5362.41,1
151,5,522,331,2148.44,1
139,4,522,70,1901.47,1
197,5,522,254,4262.23,1
130,5,522,245,4507.96,1
2,3,522,463,1668.94,1
131,3,522,326,9628.82,1
200,5,522,318,10631.74,1
85,3,522,58,13282.6,1
119,5,522,74,6850.11,1
9,3,522,72,13083.56,1
38,5,522,139,3434.05,1
7,5,522,431,7232.49,1
65,3,522,311,4416.36,1
123,5,522,183,9786.13,1
163,4,522,77,7949.62,1
125,3,522,113,6151.17,1
147,2,552,64,1559.94,1
124,2,552,329,8102.77,1
175,1,552,328,2532.51,1
171,1,552,245,7882.7,1
148,2,552,65,4404.59,1
5,2,552,112,2226.66,1
128,1,552,341,6157.04,1
82,2,552,43,1585.51,1
28,1,552,253,1594.02,1
46,1,552,390,9880.16,1
91,2,552,233,10931.47,1
176,2,552,241,2005.49,1
172,1,552,351,14218.28,1
155,1,552,121,2002.57,1
19,2,552,223,1778.26,1
94,1,552,394,2505.1,1
26,2,552,350,9162.46,1
55,2,552,313,3215.53,1
29,1,552,62,4128.44,1
181,1,552,249,11082.75,1
118,1,552,169,1741.33,1
174,1,552,183,14734.1,1
141,1,552,63,10162.84,1
188,1,552,386,14995.02,1
112,2,552,419,4320.96,1
34,1,552,16,1633.22,1
69,1,552,68,4256.5,1
62,1,552,422,5297.77,1
190,2,552,254,4083.85,1
17,2,552,2,5161.85,1
10,2,552,395,5545.2,1
199,2,552,116,4703.6,1
76,1,552,383,4875.68,1
106,2,552,234,9611.98,1
179,1,552,12,21059.63,1
111,2,552,396,10078.44,1
43,1,552,74,10589.74,1
173,2,552,53,6579.73,1
183,2,552,240,23969.94,1
53,2,552,229,3635.55,1
42,1,552,177,12777.09,1
116,2,552,343,5859.58,1
30,2,552,408,17965.17,1
66,1,552,115,3051.27,1
35,2,552,412,1793.43,1
195,2,552,306,14363.61,1
104,2,552,36,14184.62,1
73,1,552,163,2068.1,1
48,1,552,270,14992.14,1
33,1,552,27,9169.9,1
135,5,552,94,1797.28,1
184,3,552,69,10199.72,1
196,3,552,125,4478.12,1
78,5,552,427,1818.43,1
20,5,552,10,1997.42,1
88,3,552,87,11291.45,1
39,3,552,52,4182.55,1
22,3,552,176,4171.08,1
79,4,552,142,2581.24,1
37,5,552,323,4496.08,1
152,3,552,380,4052.34,1
67,5,552,40,1678.4,1
192,3,552,324,19049.82,1
97,3,552,137,7795.87,1
120,5,552,303,9841.55,1
122,4,552,328,1580.93,1
74,4,552,334,1984.86,1
137,4,552,17,12079.93,1
4,5,552,3,10498.14,1
110,3,552,422,10081.19,1
160,4,552,54,12717.71,1
40,4,552,473,6637.9,1
121,3,552,181,1707.51,1
149,5,552,171,17351.46,1
90,5,552,11,8180.52,1
189,5,552,416,6686.45,1
36,3,552,13,3334.71,1
156,3,552,419,5960.95,1
11,3,552,8,6907.06,1
89,3,552,149,7338.25,1
185,3,552,146,5560.16,1
169,3,552,471,10260.88,1
15,3,552,335,4543.46,1
168,5,552,252,14688.97,1
56,4,552,414,11613.92,1
198,3,552,80,4695.24,1
59,5,552,50,5383.27,1
6,5,552,44,5171.52,1
178,4,552,330,26470.39,1
64,5,552,257,4420.97,1
146,5,552,479,8654.24,1
58,4,552,248,11131.02,1
140,3,552,417,17017.5,1
109,3,552,155,5362.41,1
151,5,552,331,2148.44,1
139,4,552,70,1901.47,1
197,5,552,254,4262.23,1
130,5,552,245,4507.96,1
2,3,552,463,1668.94,1
131,3,552,326,9628.82,1
200,5,552,318,10631.74,1
85,3,552,58,13282.6,1
119,5,552,74,6850.11,1
9,3,552,72,13083.56,1
38,5,552,139,3434.05,1
7,5,552,431,7232.49,1
65,3,552,311,4416.36,1
123,5,552,183,9786.13,1
163,4,552,77,7949.62,1
125,3,552,113,6151.17,1
147,2,583,64,1559.94,1
124,2,583,329,8102.77,1
175,1,583,328,2532.51,1
171,1,583,245,7882.7,1
148,2,583,65,4404.59,1
5,2,583,112,2226.66,1
128,1,583,341,6157.04,1
82,2,583,43,1585.51,1
28,1,583,253,1594.02,1
46,1,583,390,9880.16,1
91,2,583,233,10931.47,1
176,2,583,241,2005.49,1
172,1,583,351,14218.28,1
155,1,583,121,2002.57,1
19,2,583,223,1778.26,1
94,1,583,394,2505.1,1
26,2,583,350,9162.46,1
55,2,583,313,3215.53,1
29,1,583,62,4128.44,1
181,1,583,249,11082.75,1
118,1,583,169,1741.33,1
174,1,583,183,14734.1,1
141,1,583,63,10162.84,1
188,1,583,386,14995.02,1
112,2,583,419,4320.96,1
34,1,583,16,1633.22,1
69,1,583,68,4256.5,1
62,1,583,422,5297.77,1
190,2,583,254,4083.85,1
17,2,583,2,5161.85,1
10,2,583,395,5545.2,1
199,2,583,116,4703.6,1
76,1,583,383,4875.68,1
106,2,583,234,9611.98,1
179,1,583,12,21059.63,1
111,2,583,396,10078.44,1
43,1,583,74,10589.74,1
173,2,583,53,6579.73,1
183,2,583,240,23969.94,1
53,2,583,229,3635.55,1
42,1,583,177,12777.09,1
116,2,583,343,5859.58,1
30,2,583,408,17965.17,1
66,1,583,115,3051.27,1
35,2,583,412,1793.43,1
195,2,583,306,14363.61,1
104,2,583,36,14184.62,1
73,1,583,163,2068.1,1
48,1,583,270,14992.14,1
33,1,583,27,9169.9,1
135,5,583,94,1797.28,1
184,3,583,69,10199.72,1
196,3,583,125,4478.12,1
78,5,583,427,1818.43,1
20,5,583,10,1997.42,1
88,3,583,87,11291.45,1
39,3,583,52,4182.55,1
22,3,583,176,4171.08,1
79,4,583,142,2581.24,1
37,5,583,323,4496.08,1
152,3,583,380,4052.34,1
67,5,583,40,1678.4,1
192,3,583,324,19049.82,1
97,3,583,137,7795.87,1
120,5,583,303,9841.55,1
122,4,583,328,1580.93,1
74,4,583,334,1984.86,1
137,4,583,17,12079.93,1
4,5,583,3,10498.14,1
110,3,583,422,10081.19,1
160,4,583,54,12717.71,1
40,4,583,473,6637.9,1
121,3,583,181,1707.51,1
149,5,583,171,17351.46,1
90,5,583,11,8180.52,1
189,5,583,416,6686.45,1
36,3,583,13,3334.71,1
156,3,583,419,5960.95,1
11,3,583,8,6907.06,1
89,3,583,149,7338.25,1
185,3,583,146,5560.16,1
169,3,583,471,10260.88,1
15,3,583,335,4543.46,1
168,5,583,252,14688.97,1
56,4,583,414,11613.92,1
198,3,583,80,4695.24,1
59,5,583,50,5383.27,1
6,5,583,44,5171.52,1
178,4,583,330,26470.39,1
64,5,583,257,4420.97,1
146,5,583,479,8654.24,1
58,4,583,248,11131.02,1
140,3,583,417,17017.5,1
109,3,583,155,5362.41,1
151,5,583,331,2148.44,1
139,4,583,70,1901.47,1
197,5,583,254,4262.23,1
130,5,583,245,4507.96,1
2,3,583,463,1668.94,1
131,3,583,326,9628.82,1
200,5,583,318,10631.74,1
85,3,583,58,13282.6,1
119,5,583,74,6850.11,1
9,3,583,72,13083.56,1
38,5,583,139,3434.05,1
7,5,583,431,7232.49,1
65,3,583,311,4416.36,1
123,5,583,183,9786.13,1
163,4,583,77,7949.62,1
125,3,583,113,6151.17,1
147,2,614,64,1559.94,1
124,2,614,329,8102.77,1
175,1,614,328,2532.51,1
171,1,614,245,7882.7,1
148,2,614,65,4404.59,1
5,2,614,112,2226.66,1
128,1,614,341,6157.04,1
82,2,614,43,1585.51,1
28,1,614,253,1594.02,1
46,1,614,390,9880.16,1
91,2,614,233,10931.47,1
176,2,614,241,2005.49,1
172,1,614,351,14218.28,1
155,1,614,121,2002.57,1
19,2,614,223,1778.26,1
94,1,614,394,2505.1,1
26,2,614,350,9162.46,1
55,2,614,313,3215.53,1
29,1,614,62,4128.44,1
181,1,614,249,11082.75,1
118,1,614,169,1741.33,1
174,1,614,183,14734.1,1
141,1,614,63,10162.84,1
188,1,614,386,14995.02,1
112,2,614,419,4320.96,1
34,1,614,16,1633.22,1
69,1,614,68,4256.5,1
62,1,614,422,5297.77,1
190,2,614,254,4083.85,1
17,2,614,2,5161.85,1
10,2,614,395,5545.2,1
199,2,614,116,4703.6,1
76,1,614,383,4875.68,1
106,2,614,234,9611.98,1
179,1,614,12,21059.63,1
111,2,614,396,10078.44,1
43,1,614,74,10589.74,1
173,2,614,53,6579.73,1
183,2,614,240,23969.94,1
53,2,614,229,3635.55,1
42,1,614,177,12777.09,1
116,2,614,343,5859.58,1
30,2,614,408,17965.17,1
66,1,614,115,3051.27,1
35,2,614,412,1793.43,1
195,2,614,306,14363.61,1
104,2,614,36,14184.62,1
73,1,614,163,2068.1,1
48,1,614,270,14992.14,1
33,1,614,27,9169.9,1
135,5,614,94,1797.28,1
184,3,614,69,10199.72,1
196,3,614,125,4478.12,1
78,5,614,427,1818.43,1
20,5,614,10,1997.42,1
88,3,614,87,11291.45,1
39,3,614,52,4182.55,1
22,3,614,176,4171.08,1
79,4,614,142,2581.24,1
37,5,614,323,4496.08,1
152,3,614,380,4052.34,1
67,5,614,40,1678.4,1
192,3,614,324,19049.82,1
97,3,614,137,7795.87,1
120,5,614,303,9841.55,1
122,4,614,328,1580.93,1
74,4,614,334,1984.86,1
137,4,614,17,12079.93,1
4,5,614,3,10498.14,1
110,3,614,422,10081.19,1
160,4,614,54,12717.71,1
40,4,614,473,6637.9,1
121,3,614,181,1707.51,1
149,5,614,171,17351.46,1
90,5,614,11,8180.52,1
189,5,614,416,6686.45,1
36,3,614,13,3334.71,1
156,3,614,419,5960.95,1
11,3,614,8,6907.06,1
89,3,614,149,7338.25,1
185,3,614,146,5560.16,1
169,3,614,471,10260.88,1
15,3,614,335,4543.46,1
168,5,614,252,14688.97,1
56,4,614,414,11613.92,1
198,3,614,80,4695.24,1
59,5,614,50,5383.27,1
6,5,614,44,5171.52,1
178,4,614,330,26470.39,1
64,5,614,257,4420.97,1
146,5,614,479,8654.24,1
58,4,614,248,11131.02,1
140,3,614,417,17017.5,1
109,3,614,155,5362.41,1
151,5,614,331,2148.44,1
139,4,614,70,1901.47,1
197,5,614,254,4262.23,1
130,5,614,245,4507.96,1
2,3,614,463,1668.94,1
131,3,614,326,9628.82,1
200,5,614,318,10631.74,1
85,3,614,58,13282.6,1
119,5,614,74,6850.11,1
9,3,614,72,13083.56,1
38,5,614,139,3434.05,1
7,5,614,431,7232.49,1
65,3,614,311,4416.36,1
123,5,614,183,9786.13,1
163,4,614,77,7949.62,1
125,3,614,113,6151.17,1
147,2,644,64,1559.94,1
124,2,644,329,8102.77,1
175,1,644,328,2532.51,1
171,1,644,245,7882.7,1
148,2,644,65,4404.59,1
5,2,644,112,2226.66,1
128,1,644,341,6157.04,1
82,2,644,43,1585.51,1
28,1,644,253,1594.02,1
46,1,644,390,9880.16,1
91,2,644,233,10931.47,1
176,2,644,241,2005.49,1
172,1,644,351,14218.28,1
155,1,644,121,2002.57,1
19,2,644,223,1778.26,1
94,1,644,394,2505.1,1
26,2,644,350,9162.46,1
55,2,644,313,3215.53,1
29,1,644,62,4128.44,1
181,1,644,249,11082.75,1
118,1,644,169,1741.33,1
174,1,644,183,14734.1,1
141,1,644,63,10162.84,1
188,1,644,386,14995.02,1
112,2,644,419,4320.96,1
34,1,644,16,1633.22,1
69,1,644,68,4256.5,1
62,1,644,422,5297.77,1
190,2,644,254,4083.85,1
17,2,644,2,5161.85,1
10,2,644,395,5545.2,1
199,2,644,116,4703.6,1
76,1,644,383,4875.68,1
106,2,644,234,9611.98,1
179,1,644,12,21059.63,1
111,2,644,396,10078.44,1
43,1,644,74,10589.74,1
173,2,644,53,6579.73,1
183,2,644,240,23969.94,1
53,2,644,229,3635.55,1
42,1,644,177,12777.09,1
116,2,644,343,5859.58,1
30,2,644,408,17965.17,1
66,1,644,115,3051.27,1
35,2,644,412,1793.43,1
195,2,644,306,14363.61,1
104,2,644,36,14184.62,1
73,1,644,163,2068.1,1
48,1,644,270,14992.14,1
33,1,644,27,9169.9,1
135,5,644,94,1797.28,1
184,3,644,69,10199.72,1
196,3,644,125,4478.12,1
78,5,644,427,1818.43,1
20,5,644,10,1997.42,1
88,3,644,87,11291.45,1
39,3,644,52,4182.55,1
22,3,644,176,4171.08,1
79,4,644,142,2581.24,1
37,5,644,323,4496.08,1
152,3,644,380,4052.34,1
67,5,644,40,1678.4,1
192,3,644,324,19049.82,1
97,3,644,137,7795.87,1
120,5,644,303,9841.55,1
122,4,644,328,1580.93,1
74,4,644,334,1984.86,1
137,4,644,17,12079.93,1
4,5,644,3,10498.14,1
110,3,644,422,10081.19,1
160,4,644,54,12717.71,1
40,4,644,473,6637.9,1
121,3,644,181,1707.51,1
149,5,644,171,17351.46,1
90,5,644,11,8180.52,1
189,5,644,416,6686.45,1
36,3,644,13,3334.71,1
156,3,644,419,5960.95,1
11,3,644,8,6907.06,1
89,3,644,149,7338.25,1
185,3,644,146,5560.16,1
169,3,644,471,10260.88,1
15,3,644,335,4543.46,1
168,5,644,252,14688.97,1
56,4,644,414,11613.92,1
198,3,644,80,4695.24,1
59,5,644,50,5383.27,1
6,5,644,44,5171.52,1
178,4,644,330,26470.39,1
64,5,644,257,4420.97,1
146,5,644,479,8654.24,1
58,4,644,248,11131.02,1
140,3,644,417,17017.5,1
109,3,644,155,5362.41,1
151,5,644,331,2148.44,1
139,4,644,70,1901.47,1
197,5,644,254,4262.23,1
130,5,644,245,4507.96,1
2,3,644,463,1668.94,1
131,3,644,326,9628.82,1
200,5,644,318,10631.74,1
85,3,644,58,13282.6,1
119,5,644,74,6850.11,1
9,3,644,72,13083.56,1
38,5,644,139,3434.05,1
7,5,644,431,7232.49,1
65,3,644,311,4416.36,1
123,5,644,183,9786.13,1
163,4,644,77,7949.62,1
125,3,644,113,6151.17,1
147,2,675,64,1559.94,1
124,2,675,329,8102.77,1
175,1,675,328,2532.51,1
171,1,675,245,7882.7,1
148,2,675,65,4404.59,1
5,2,675,112,2226.66,1
128,1,675,341,6157.04,1
82,2,675,43,1585.51,1
28,1,675,253,1594.02,1
46,1,675,390,9880.16,1
91,2,675,233,10931.47,1
176,2,675,241,2005.49,1
172,1,675,351,14218.28,1
155,1,675,121,2002.57,1
19,2,675,223,1778.26,1
94,1,675,394,2505.1,1
26,2,675,350,9162.46,1
55,2,675,313,3215.53,1
29,1,675,62,4128.44,1
181,1,675,249,11082.75,1
118,1,675,169,1741.33,1
174,1,675,183,14734.1,1
141,1,675,63,10162.84,1
188,1,675,386,14995.02,1
112,2,675,419,4320.96,1
34,1,675,16,1633.22,1
69,1,675,68,4256.5,1
62,1,675,422,5297.77,1
190,2,675,254,4083.85,1
17,2,675,2,5161.85,1
10,2,675,395,5545.2,1
199,2,675,116,4703.6,1
76,1,675,383,4875.68,1
106,2,675,234,9611.98,1
179,1,675,12,21059.63,1
111,2,675,396,10078.44,1
43,1,675,74,10589.74,1
173,2,675,53,6579.73,1
183,2,675,240,23969.94,1
53,2,675,229,3635.55,1
42,1,675,177,12777.09,1
116,2,675,343,5859.58,1
30,2,675,408,17965.17,1
66,1,675,115,3051.27,1
35,2,675,412,1793.43,1
195,2,675,306,14363.61,1
104,2,675,36,14184.62,1
73,1,675,163,2068.1,1
48,1,675,270,14992.14,1
33,1,675,27,9169.9,1
135,5,675,94,1797.28,1
184,3,675,69,10199.72,1
196,3,675,125,4478.12,1
78,5,675,427,1818.43,1
20,5,675,10,1997.42,1
88,3,675,87,11291.45,1
39,3,675,52,4182.55,1
22,3,675,176,4171.08,1
79,4,675,142,2581.24,1
37,5,675,323,4496.08,1
152,3,675,380,4052.34,1
67,5,675,40,1678.4,1
192,3,675,324,19049.82,1
97,3,675,137,7795.87,1
120,5,675,303,9841.55,1
122,4,675,328,1580.93,1
74,4,675,334,1984.86,1
137,4,675,17,12079.93,1
4,5,675,3,10498.14,1
110,3,675,422,10081.19,1
160,4,675,54,12717.71,1
40,4,675,473,6637.9,1
121,3,675,181,1707.51,1
149,5,675,171,17351.46,1
90,5,675,11,8180.52,1
189,5,675,416,6686.45,1
36,3,675,13,3334.71,1
156,3,675,419,5960.95,1
11,3,675,8,6907.06,1
89,3,675,149,7338.25,1
185,3,675,146,5560.16,1
169,3,675,471,10260.88,1
15,3,675,335,4543.46,1
168,5,675,252,14688.97,1
56,4,675,414,11613.92,1
198,3,675,80,4695.24,1
59,5,675,50,5383.27,1
6,5,675,44,5171.52,1
178,4,675,330,26470.39,1
64,5,675,257,4420.97,1
146,5,675,479,8654.24,1
58,4,675,248,11131.02,1
140,3,675,417,17017.5,1
109,3,675,155,5362.41,1
151,5,675,331,2148.44,1
139,4,675,70,1901.47,1
197,5,675,254,4262.23,1
130,5,675,245,4507.96,1
2,3,675,463,1668.94,1
131,3,675,326,9628.82,1
200,5,675,318,10631.74,1
85,3,675,58,13282.6,1
119,5,675,74,6850.11,1
9,3,675,72,13083.56,1
38,5,675,139,3434.05,1
7,5,675,431,7232.49,1
65,3,675,311,4416.36,1
123,5,675,183,9786.13,1
163,4,675,77,7949.62,1
125,3,675,113,6151.17,1
147,2,705,64,1559.94,1
124,2,705,329,8102.77,1
175,1,705,328,2532.51,1
171,1,705,245,7882.7,1
148,2,705,65,4404.59,1
5,2,705,112,2226.66,1
128,1,705,341,6157.04,1
82,2,705,43,1585.51,1
28,1,705,253,1594.02,1
46,1,705,390,9880.16,1
91,2,705,233,10931.47,1
176,2,705,241,2005.49,1
172,1,705,351,14218.28,1
155,1,705,121,2002.57,1
19,2,705,223,1778.26,1
94,1,705,394,2505.1,1
26,2,705,350,9162.46,1
55,2,705,313,3215.53,1
29,1,705,62,4128.44,1
181,1,705,249,11082.75,1
118,1,705,169,1741.33,1
174,1,705,183,14734.1,1
141,1,705,63,10162.84,1
188,1,705,386,14995.02,1
112,2,705,419,4320.96,1
34,1,705,16,1633.22,1
69,1,705,68,4256.5,1
62,1,705,422,5297.77,1
190,2,705,254,4083.85,1
17,2,705,2,5161.85,1
10,2,705,395,5545.2,1
199,2,705,116,4703.6,1
76,1,705,383,4875.68,1
106,2,705,234,9611.98,1
179,1,705,12,21059.63,1
111,2,705,396,10078.44,1
43,1,705,74,10589.74,1
173,2,705,53,6579.73,1
183,2,705,240,23969.94,1
53,2,705,229,3635.55,1
42,1,705,177,12777.09,1
116,2,705,343,5859.58,1
30,2,705,408,17965.17,1
66,1,705,115,3051.27,1
35,2,705,412,1793.43,1
195,2,705,306,14363.61,1
104,2,705,36,14184.62,1
73,1,705,163,2068.1,1
48,1,705,270,14992.14,1
